score,content
5,"Mempermudah layanan non vaksin Indonesia goodluck semua Sekarang lebih mudah lagi pengajuanya langsung lewat pedulindung ugrade yang 4,4,7 terimakasih kemkes"
5,Bagus
5,Sangat cocok
1,Kurang berkah
2,Iya
1,"SEMUA URUSAN HARUS PAKAI APLIKASI INI , TAPI APLIKASI INI YANG MENJADIKAN URUSAN TIDAK LANCAR. JADI SEPERTI MAKIN DIPERSULIT SAJA. TOLONG PERBAIKI APLIKASINYA."
1,Saya ga bisa masukin tanggal lahir
1,Update parah
1,updet trus
5,Good
1,Aplikasi tidak ada di perangkat ini tu knpa ya
1,Haduh eror mulu
1,Ribet
1,App yang sangat bagus !!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!(((((((((((!????? Tp boong. App bikin ribet masyarakat. Ga ada hubungannya sama beli minyak atau bbm. Ganti aja nama app nya bukan peduli lindungi tapi peduli nyusahin !!!!!
5,🤩
5,Alhamdulillah alla kulli haal saat ini grafiknya sudah landai
1,Aplikasi rezim penjajah
5,Bagus
5,Bagus
1,Nyusahin
5,Baik
1,App burix
5,Top
2,"Saya padahal sudah vaksin 1 & 2 tapi kok di sini cuma muncul vaksin 2 saja, padahal kan saya sudah lengkap , waduh gimana inii aplikasi milik negara kok gini , tolong di kembangkan lagi ya tolong ."
1,Jgn beri bintang banyak untuk aplikasi luhut
5,Mantap
1,Meningge seeran istigfar
5,Ok
1,"Maaf ya bpk ibu terhormat yg pinter dan sarjana. Ini aplikasi sampah! Klo mw buat yg pengalaman, jgn asal buat. Nyusahin rakyat indo aja. Kalian ini di gaji rakyat agar menjadi orang pinter. Bukan buat aplikasi asal jadi. Mau nulis tanggal lahir aja harus di klik ribuan kali. Gila kali kau ya?!! Bayangin orang tua gtw apa2 coba... bejad kalian!!!"
5,AWESOME
5,Bagus trimakasih
4,Embuuh ya.....???
4,ali pujiyono
1,Ngaco
5,Good
4,Oks...Siip..
3,"Sudah di vaksin sertivikat tdk ada,klaim bertele2"
5,Sangat membantu aplikasi peduli lindungi
5,Lumayan bagus
5,Sangat bagus dan menarik
1,Ribet asw
4,B aja
5,Bagus banget
5,😁
1,"Kasihan si mbok di kampung ga punya hp android, gimana mau beli migor .... 😤"
5,Bagus sangat membantu
5,Ok
5,"Tolong aplikasinya di perbaiki ,saya sudah vaksinasi tapi sertipikat tidak muncul."
5,Mantap
5,Ayolah sdr2ku kita jaga kesehatan kita...dan kami percaya dgn vaksinasi covid 19 dan sudah kami jalani 3x vaksin sampe hari ini kesehatan tetap baik.
1,Norak dan tidak berguna sama sekali ngabisin kuota mana gak mutu lagi
1,Ribet amat apa apa harus peduli lindungi bukan nya mempermudah malah mempersulit
5,Bikin susah
1,Ga bisa diperbarui knp si
1,Aplikasi di bikin ribet. Ga ada manfaat nya buat rakyat
5,Very good
5,👍
1,Masukin data sertifikat vaksin salah terus padahal ngisi dah benar...
2,Mohon di perbaiki lagi..lemot banget sih susahh mau masukk..
5,suka sekali
1,Tidak bisa di instal
1,"Tidak bisa daftar, kode verifikasi tidak ada enter alias tergantung"
5,Bagus banget ka aplikasinya jadj gampang mau kemana mana terimakasih ya sudah adakan aplikasin ini soaalnha baguss sekali gakpang kalau mau pwrgi kemana mana tinggal scan udah dehh
5,Alhmdullah baguss
5,Sangat membantu. Terima kasih.
5,Semoga covit berlalu... 🤲🤲🤲🤲
5,"Akun ygb sdh terhapus karena ganti hp,,,instal akunnya lsg ketemu...ok"
5,sangat membantu
3,Mantap 😍
1,Tolong perbaiki untuk penulisan tanggal lahir lama dan lelet
1,Semuanya mau di Monopoli beli minyak goreng aja harus pake ini RIBET
1,Kurang bagus
5,Sangat membantu
5,"Aplikasi yang sangat berguna buat checkin ke stasiun, mall, dll"
4,Baik
4,Suka gampang force close dan terlalu berat
3,"udah vaksin eh sertifikat ga bisa dibuka, berhasil claim, suruh isi ini itu ttep aja sertifikaf ga muncul"
5,Sangat membantu
5,👍👍👍👍👍👍👍👍
5,Buat aplikasi ini agar bisa mengakses BPJS kesehatan
1,Aplikasi yang dipaksa harus digunakan hanya untuk membeli minyak goreng. Gak semua orang punya hp. Dan gak semua daerah merata kualitas jaringannya.
1,Kurang bagus pake nik gua yang keluar adek gua kintil
1,"Aplikasi gombal, selalu minta update"
1,"Apa urusan nya beli minyak goreng pakai aplikasi ini. Duit duit gw sendiri, bukan duit korupsi macam kalian... 🙄"
5,Sudah vaksin tpi lom ada sertivikat
5,"*Terima kasih untuk feedback cepatnya dan bantuanya,admin*edit"
5,Cepat akurat...👍
5,Sangat bagus
3,Waktu download sertifikat kok gak ada di galery ya? Folder peduli lindungi juga gak ada di penyimpanan android
5,Nyaman2 aja
5,Sangat bermanfaat
5,Mantaffg
4,Apakah bisa apk ini mengubah data sertifikat... Karena tidak sesuai dengan KTP?
1,Gak bisa perbaharui pending terus
5,Bisa akses data setiap ssat
5,Selalu waspada
5,Top
5,Sangat berguna
5,Mudah dan cepat
5,Ya bagus
5,Syarat utama
5,Stabil
1,Bikin hidup makin ribet
5,Sangat Bagus
5,"Bagus dengan adanya Aplikasi PeduliLindungi cermat dan Akurat , Terima kasih."
5,Baik
5,Ok
1,"Klaim sertifikat vaksin ko susah bener ya, udah gitu masukin tgl lahirnya ribet pula harus klik berkali2 Tolong di perbaiki, saya mau klaim sertifikat vaksin buat ngelamar kerja"
4,"Hallo kak, cara claim-nya gimana ya?"
5,peduli Lindungi..sangat Mmbantu sekali.. Mksh..
1,"pemerinth bisanya cuma mmprsulit rakytnya aja. beli prtalite gaya""an pke apliksi. hllhhh ngttd"
5,Bermanfaat
5,Sangat bagus
4,Bagus
5,Kheer
1,Aplikasi k
5,Bagus
3,"Tolong di perbaiki apk nya, sy sudah klaim sertifikat tapi sertifikat nya tidak bsa di buka, malah di suruh klaim sertifikat lg..."
1,Apakah ini yang dinamakan Aplikasi yang bisa dianggap MENDESKRIMINASI warganya sendiri. Mulai dari wajib VAKSIN hingga KEBUTUHAN HIDUP.
3,Baik
5,Semoga indonesia makin sehat. Aamiin
1,Aplikasi tolol ngk bisa masuk
3,"Gk bisa masuk,nmr salah truss"
5,suka banget dengan apkikasi peduli lindungi
1,"Udah vaksin ke 3 masih aja ada note. Vaksin ke 2 Petugas di lapangan salah input data, sehingga tidak synkron dg data yg di aplikasi"
3,"Maaf kenapa sertifikat vaksin saya yg ke 3 ga keluar,padahal susah vaksin ke 3"
1,Download aflikasi buat beli minyak
1,hei kenapa harus pakai aplikasi ini untuk beli minyak goreng sm beli bensin..apa hubungannya kesehatan sm minyak goreng...awalnya ini kan untuk covid..kenapa sekarang ke arah mengatur dan tidak memberi kebesan..
1,Ruwet
5,"Sejauh ini aplikasinya sangat membantu, tetapi tolong diperbaiki saat ketika mengecek hasil vaksinasi nya tidak muncul/error"
5,Thx
5,👍
1,Upp terserah
5,Ok
5,Usefull
5,Suka eror
1,"Tolong buat fitur ketik saat masukan tgl lahir,ngekliam sertifikat juga suka eror"
5,Trima kasih untuk pelayanan yang luar biasa dari peduli lindungi. Smg makin baik & makin maju.👍
5,Ntap
1,Ribet.. mau klaim sertifikat kok minta nya byk amet.. emang nik nama sama tgl lahir ktp aj masih blm cukup?
1,Pembaruaan kok terus
5,👍👍👍Good
1,Sertifikat ngezoom Gak bisa Dibaca dan di Download
4,"Sekarang cukup membantu, tolong semakin di sempurnakan"
4,Yang di di di dan dan dan dan 5
1,aplikasi jelek banget
5,Gampang d mengerti
1,"Mau download sertivikat vaksin kok ga bisa terus si,di perbaiki lagi aplikasinya tolong"
5,Alhamdulillah lancar semoga sehat selalu
5,Keren
5,Lkll k lkll lll kl lllllkklllklkl kan lbbk.ljllkll llllkll ll mmpl
4,Ok
5,Aplikasi yang bagus
5,👍
5,Bagus si
5,Mantap 👍
3,Baik'
5,Tidak ada
5,Top
5,Baik
5,Enak
5,Good
5,Sangat membantu
5,Luar biasa
5,sangat peduli
5,Terbaik
5,Terimakasih utk pelayanannya yg baik
1,Gak bermutu
5,Baik
5,Mantap
5,Ok
1,Aplikasi lambat OTP gk dikirim2
1,Apl g jelas
5,"Bismillah di bales... Min mau tanya kok, sertifikat vaksi 1&2 saya ngga ada yaa... Gimana cara ngatasinnya, tapi di hasil covid udah vaksin 1&2 kasih solusi"
5,Sangat membantu
5,Good
4,Suka nge lag jika ingin check in
5,Yol yol yol
1,"Aplikasi pengisian tanggal lahir, bulan dan tahun tidak bisa diisi manual, buang2 waktu untuk nggulir ke kiri."
3,Bagus
5,Saya sangat terbantu dg apliksi ini.
5,Bagus
2,Sertifikat vaksin
5,Good
1,What a play??
5,OK
1,"Ga guna hapus aja kasih bintang 1,nyengsarain rakyat,maksa maksa"
1,nitip b1
5,Knp gak timbul sertifikatnya
5,Good
1,Jd GK nih aplikasi peduli lingkungan utk pembayaran beli minyak goreng teh..?? Npa di fitur nya blom tersedia pembayaran utk pembelian minyak goreng..?? Atau bagaimana cara nya euyy..
5,Top
5,Good apps
5,Bermanfaat untuk mengetahui data vaksinasi.
4,Harud ada d podtingan hp
5,Semoga Jauh Lebih Baik Lagi Dan Bermanfaat Untuk Banyak Orang
3,Ssrtifikat vaksin tidak bisa dicek di peduli lindungi
5,baik
5,Cara membeli minyak goreng curah gimana yak
5,Peduli lindungi sangat bagus dan berguna👍👍👍
4,Oke
1,Kok gk bisa didowlond y
1,"Makin kesini kok.apk nya makin ora ngudeng, gx bsa download sertifikat lagi, kenapa toh...? Coba min perbaiki situs layananya supaya masyarakat lebih mudah dalam memakai apk ini 🙏🏻"
4,Baik
5,Mantap
1,Kenapa dijadiksn lahan bisnis. Hubungannya apk sama beli minyak goreng apa coba???
5,good
5,Good
4,Baik
1,Respond lambat & tdk perbaiki system yg slh shg dt tdk terupdate Q
5,Cari sertifikat Vaksin Ke 02
5,Ok
5,Aplikasi yang bagus dan canggih
5,Oke
5,Hloooo
5,Ok
1,Aplikasi tmbh nyusahin apaan Mau klik ssh
2,Sulit memberikan respon
5,👍
5,Ok
1,Butuh Minyak :'(
2,Ini yang udh di vaksin masih kena ??? BIG QUESTION...WHY??
5,Bagus
1,"Hapus aja dari google,ujung ujungnya buat jualan minyak"
5,Ok.
5,Mantap tenan
1,Kok ngak sama ya..punyaku ngak bisa ngecek kartu vaksinku
5,Mantap sangat berguna
4,Dengan adanya aplikasi ini sangat membatu saya
1,Aplikasi yg mempersulit hidup orang lain. Semoga Allah mempersulit kehidupan orang yg membuat aplikasi ini dan sekutu sekutunya di akhirat. Aamiin
5,👍🏾👍🏾👍🏾👍🏾👍🏾
1,"Padahal Chaptcha udh centang, tapi pas mau lanjut malah bilang chaptcha error. Giliran udh chaptcha ulang terus mau lanjut eh malah gk bisa dan disuruh lanjutin besok!? Wah sungguh lawak geming sekali developer nya ini ygy 😅"
5,Baik sangat membantu
5,Aku peduli lindungi kamu.. 👍
5,Good
3,Ok
5,Ok
5,Sangat bagus
5,Mempermudah
5,baik
1,Kecewa berat dengan pelayanan kenapa ga gercep saya sudah mengurus nik yang tidak bisa input tapi masih sama hasilnya dan juga untuk CS sangat lah buruk........ Masalahnya saya vaksin sudah 1thn yang lalu dan sekarang masih sama saja nik tidak bisa di input kalau bukan karena kerjaan yang mau id vaksin ga bakal gua download nih apk apalagi ngurus hal ga jelas kek gini nyusahin doang so BAD..... Bad BAD bad
5,"Wajib dimiliki, karena pedulilindungi melindungi anda serta keluarga anda"
5,Udah SIIP..
4,inovatif
1,Saya mau update aplikasi malah gagal unduh sudah 1 bulan . Katanya beta sudah penuh . Bagaimana ini?
5,Bagusss!!!.. peduli rakyat Indonesia tetap sehat adil dan makmur.
5,Bagus dan bermanfaat
1,Mempersulit cara yang MUDAH. Akal hasil UANG HARAM emang bikin SULIT
1,Sertifikat vaksin ga muncul2
5,Apknnya bagus
5,Bagus...
5,Ok
5,sangat membantu informasi tentang situasi tentang covid
5,Ok
5,Pedulilindungi. Lebih di tingkatkan lagi .
5,Good
3,Ga bisa di download 😓
5,Covid dah ilang yee:))
3,"Alhamdulillah saya sudah divaksin covid 19 yang ke 1, ke 2, dan ke 3 [ Boster ] dan ketiga tiganya diberi sertifikat dari DEPKES RI tahun 2022. Semoga Allah SWT akan senamtiasa mengembalikan masa virus yang lalu sudah berakhir dan negeri ini kembali lagi menjadi negeri yang baldatun wa rofun ghafur. Usul kepada pemerintah agar pedulilindungi juga bisa dimanfaatkan untuk membuka peluang mengurus pendaftaran pembuatan paspor untuk setiap warga negara RI. Demikian."
1,👎
5,Beli minyak goreng curah.
3,Bintang'3 ajaya
2,Zdi
5,kenapa harus pembaharuan terus 🤦
5,Aplikasi PL dah mulai baik. Yes...
3,Kenapaa aplikasinyaa harus di update mulu.. Tiap mau bukaa harus di update
3,Minyak goreng
5,Baik
5,👍
5,Sangat membantu
5,Mantep
1,Tolong secepat nya perbaiki aplikasi ini masa sertifikat vaksin nya gak mau muncul
5,Sangat membantu
5,Terima kasih
5,Sangat membantu dalam perjalanan pada masa c8ov 19
1,Aplikasi apaan
5,Ok
5,Joss👍👍👍👍
4,Bisa membantu lah setidaknya
5,Bagus deh buat simpen sertifikat vaksinasi
5,Bagus sekali
1,"Kok stefikat vaksinnya engak bisa di ambil sih,percuma vaksin kalau sterfilatnya engak bisa di ambil"
2,Tanggal nya di bemerin woy biar nggak lama masukin tanggalnya orang yang sudah tua! Tanggalnya di ketik aja.
1,Apakah dengan aplikasi ini (peduli lindungi) masalah MIGOR bisa teratasi dengan siknifikan
5,Sangat membantu
5,Mantap
5,Mudah dioperasikan
5,Ok bagus
1,Aplikasi milik si kumis
4,Ok
1,"Aplikasi jelek, mw aja di suruh2 download aplikasi ini, belik minyak goreng aja harus pakai aplikasi, otaknya dmna sih"
1,Aplikasi Sangat Buruk Mamaku Blng Sangat Lemot Banget Baru Di Sutuh Beli Minyak Goreng Makaiy Aplikasi Peduli Lindungi 😂😅🤣🤣😪😭
5,ok
1,Aplikasi taiii
1,"Kenapa gak bisa di install,sudah 10 kali download gak bisa di install"
2,"Via android, pada saat daftar sangat susah untuk menuliskan tanggal, bulan juga tahun. Bayangkan klo lahirnya tahun 60n, mesti berapa kali mijit keypad nya... Menjengkelkan Perlu ada perubahan menjadi lebih baik"
5,Sangat membantu
5,Bagus
3,Sudah vaksin kedua tp tdk muncul di aplikasi peduli lindungi
5,Ok banget.
5,Ok
4,Sakit
5,Ok
5,Bagus
1,Serifikat saya tidak keluar
5,Good
4,Cukup memuaskan..
1,Menyulitkan
5,Sangat membantu
4,Oke
2,Saya mau klaim sertifikat tidak bisa terus kenapa ya? Dicoba berkali-kali tidak bisa padahal butuh sertifikatnya
5,Ok
3,"Maaf kak, saya mau download sertifikat vaksin, tapi kok ndak bisa gimana ya"
5,Bermanfaat
1,"Apa apaan sih beli minyak goreng aja pake mau pake aplikasi ini,,, rakyat sudah susah di bikin susah dah di bikin repot,,, jadi pejabat gak bisa kerja mending pada mundur lo pada,,, gaji lu gak manfaat di dunia,,, lagian beli minyak pake ktp segala,,, buat apa sih,,, emang orang Arab yg mau beli minyak nya,,, ini rakyat , ,, ganti aja nama aplikasinya jadi GUDANG SEMBAKO,,, ga jelas"
5,Niceee
5,Oke
5,Sangat membantu
5,Ok
1,Aplikasi ngga bisa nginput sertifikat faksen
5,Good
5,Bagus
5,Gabisa di dowload
5,Oke
5,"Biar jadi Warga Negara Yang Nurut Aturan, kasi bintang 5 😂😄😁"
5,Mantap
5,Sangat Bagus (✯ᴗ✯)
5,Aplikasi ini berguna buat nyimpan sertifikat vaksin keluargaku.
5,Bagus
5,Top
1,Ngga guna. Download karena dipaksa
5,Terimakasih aplikasi ini sangat berharga buat kesehatan saya...
5,"Simple, bermanfaat, keren"
5,Bagus
5,Good
5,Sangat bagus
1,gatau males sama lord
5,Josss
4,Sangat membantu pelayanan
1,Ok sudah bisa kedownload sertifikatnya.. dan bisa beli migor .. semakin menindas beli migor pake sertif pakcin
5,😀
5,Ikuti aplikasi ini
5,Mpmo9mk n877
1,"Kacau nih aplikasi, sudah vaksin ke 3 dari februari tapi sertifikat sampai hari ini belum terbit sudah coba klaim selalu gagal"
3,Pembaharuan trus
1,"Mau lihat sertifikat vaksin data sudah benar saya masukan eh malah di suruh pilih2 gambar aku bukan robot mna banyak banget suruh milih beberapa, baru bisa di klik klaim eh pas di klik klaim malah ada gangguan dengan pemberitahuan ada sudah berusaha banyak maap coba lagi besok Coba lagi besok terus kaya gitu aja mau sampai kapan Saya butuh liahat sertivikat vaksin saya karna saya mau vaksin ke 3 gak jadi terus vaksin gara2 hal ini mna waktu udah mepet😒gimna si coba perbaiki lagii"
1,Berat
4,Ok
5,Bagus
1,"Apaan nih aplikasi, abis update malah blank ga bisa di buka"
5,Akses cpt dan mudah...
5,Ok
5,Sangat bagus
5,Baik
5,👍👍👍
5,Top
5,Keren
5,Sangat bagus
5,Gak bisa buka cart id
5,Ok
5,Bagus sekarang Cek in lancar
5,Ok
1,Cara mempersulit Hidup ada Di APK ini.
5,Ya cuman pingin ngasih bintang lima aja tanpa harus ada alasa
5,Aplikasi bikin rakyat susah
1,Gak layak digunakan apalagi dengan kabar terbaru bahwa membeli minyak goreng harus menggunakan aplikasi ini
5,bagus
4,semangat
1,"𝗞𝗼𝗻𝘆𝗼𝗹 𝗻𝗶 𝗸𝗼𝗻𝘆𝗼𝗹, 𝗻𝗴𝗮𝗯𝗶𝘀𝗶𝗻 𝗸𝘂𝗼𝘁𝗮 𝗴𝘂𝗮 𝗮𝗷𝗮 𝗻𝗶 𝗮𝗽𝗸 ."
5,Baguss
4,Mudah dan cepat
4,"Kmrn2 lancar, tapi kok sekarang ga bs buat scan barcode kenapa ya?"
5,Mantap
1,Aplikasi PAYAH 👎🏾👎🏾 Setiap Cek In Selalu gak bs
5,Sangat di butuhkan terima kasih peduli lindungi.
1,Kenapa engkau begitu di anak emas kan oleh pemerintah ini
5,Ok
1,Salam sehat... Bagaimana cara memasukkan sertifikat vaksin ke 3 booster luar negeri di aplikasi peduli lindungi...
5,Bagus gus
5,👍👍
5,Mantap
1,"Ribet"" aja nih wajib paksin malah susah ampun klaim setifikat vaksin k-3"
1,kenapa sertifikat saya belum muncul2
5,Sangat membantu
5,Sangat membantu....
5,Perlu sekali
5,Mantaappp ....
4,Saya baru saja melakukan vaksin dosis ke 2 tpi ko sertifikat vaksin nya vaksin pertama semua jdi saya melakukan vaksin pertama 2 kali. Takutnya pihak puskesmas salah menginput data saya. Yg seharusnya dosis ke 2 jdi dosis ke 1 lagi. Padahal sebelumnya saya sudah terdaftar melakukan vaksin ke 1 tpi setelah saya melakukan vaksin ke 2 malah yg pertama lagi keluarnya
4,"Aplikasi gimana si,mau masuk sama email gajadi terus, user not found terus gimana ini"
2,Loding donwlod nya lama mana gak jalan2 lgi kamprett
3,Sangat membantu untuk pencegahan dan penularan virus covid
5,Bagus belum pernah terkendala
5,Baik
5,Ok
4,sudah baik
5,Cukup baik dan tepat dlm mmberi jawaban
1,Aplikasi untuk beli minyak goreng
5,"Salam Sehat, Sukses Serta Panjang Umur Untuk Kita Semua,, In Syaa ALLAH Aamiin ya Rabbal'alamiin"
5,Sangat baik
4,Jossss
4,Oke
5,Oke
1,Ok
5,Lumayan bagus banyak kegunaannya
5,"Oke, mantap"
1,"SUKA EROR GABISA LOGIN, HALAH HALAH"
1,aplikasi utk beli minyak goreng
5,Good
5,bagusss
5,Baik
5,Ok
5,very good..👌👌.!!!
3,"ini gimana yah kak???soalnya saya udh vaksin cuman NIK nya selalu tidak valid padahal sudah benar???katanya harus ikut di KTP tpi ini saya masih pelajar,tolong di perbaiki dong..."
4,Cukup membantu
1,Srrtifikat vaksin covit Ats nama konsen
5,Ok
5,Ok
5,Baik
5,Ok
5,Bgus
3,Sertifikat vaksinnya ga bika dibukak
5,Mantull pisan..
5,Bagus tapi gampang bikin akun atau daftar.
4,Epektip
1,APK nya bagus
4,Peduli Lindungi Aplikasi Yang Bagus..semoga Bisa Membantu Ekonomi Kerakyatan.
5,Terimakasih telah memudahkan saya tuk bersosialisasi
1,Beli minyak goreng aja harus pake aplikasi
4,ini gmna ya? guah udh update tanggal 11 Juni msa disruh update lgih?
5,mantos
4,👍 bermanfaat
5,Baik
5,Semoga semua nya lancar Amiin 🤲🙏
5,Bagus
5,Bagus
5,Sangat bagus
4,Mantap
1,APLIKASI MINYAK GORENG
1,"Pengaturan tanggal lahir ribet , ada beberapa fitur gk bs d akses ,"
5,Ok
5,Ok
1,Aplikasi dagelan..nggathelii
5,Sangat membantu
4,"Edit tanggal lahir,bulan dan tahun Dari awal vacsin sampe dgn sekarang belum bisa di edit. Mohon pihak admin untuk dapat melakukan apa yang bisa di edit."
5,Bagaimn dpt minyak goreng murah dgn aplikasi ini?
5,Mantap
1,Jateng
1,"lumayan lah biar bisa ke mall da kalo ka warung, komo ka pasar tradisional mh gk laku pake aplikasi ginian mh, jadi sok hayang seuri"
1,"Gmn sertivkat vaxsin gak msk pdhl yg sblm lngsng msk aplkasi, klo kek gini mau uruss ini itu jd ribettt , d mnta bukti sertvkt vaxin,,"
4,"Download aplikasi ini gara-gara liat berita, kalo mau beli minyak curah harus pakai apk pedulilindungi:)"
1,"Saya ko ga bisa login,padahal email saya benar,udah ada SMS kode verifikasi juga ko tetep g bisa masuk,cara nya gimana, sertifikat udah ada 4 itu"
5,"Sejauh ini fine2 aja tuh,ga ada masalah ?!"
5,Bagus tapi ribet
2,Susah di buka aplika peduli lindung saya apa masalah yah kurang ngerti
1,Minyak curah
5,🙏
4,"Dari segi apa saja sudah bagus, tetapi tidak bisa mengganti foto profil."
1,"Tolong banget buat penulisan Tanggal itu diketik Manual aja, kalo harus klik mundur ke tahun lahir itu susah banget, suka ngehang, sertifikat Vaksin juga suka nggak nongol, semoga segera diperbaiki ya 🙏🏻"
1,"aplikasi cacat, sudah vaksin tetapi tidak bisa claim sertifikat"
5,Agus
1,"Jelek, ngga bsa nglindungin beneran,. gw pas jalan kaki udah bawa ini aplikasi, eeh masih ajaa kena batu kaki kuu"
